Product_ID,Warehouse_ID,Snapshot_Date,Stock_On_Hand,Reorder_Level,Safety_Stock,Units_Received,Units_Shipped,Days_Of_Supply,Stockout_Flag,Inventory_Value,Reorder_Status,Stock_Health,COGS_for_Product,Inventory_Turnover,Days_Inventory_On_Hand
PRD1056,WH16,2024-01-31,3494,762,366,589,868,120.8,0,308764.78,OK,Healthy,630961.8,180.5843732,2.021215864
PRD1056,WH16,2024-02-29,2499,762,366,782,960,78.1,0,220836.63,OK,Healthy,630961.8,252.4857143,1.445626344
PRD1056,WH16,2024-03-31,2937,762,366,123,370,238.1,0,259542.69,OK,Healthy,630961.8,214.8320735,1.699001429
PRD1056,WH16,2024-04-30,3116,762,366,588,769,121.6,0,275360.92,OK,Healthy,630961.8,202.4909499,1.802549695
PRD1056,WH16,2024-05-31,2225,762,366,817,234,285.3,0,196623.25,OK,Healthy,630961.8,283.5783371,1.287122295
PRD1056,WH16,2024-06-30,3049,762,366,689,722,126.7,0,269440.13,OK,Healthy,630961.8,206.9405707,1.763791405
PRD1056,WH16,2024-07-31,3311,762,366,560,801,124,0,292593.07,OK,Healthy,630961.8,190.5653277,1.915353671
PRD1056,WH16,2024-08-31,2889,762,366,175,333,260.3,0,255300.93,OK,Healthy,630961.8,218.4014538,1.671234297
PRD1056,WH16,2024-09-30,3370,762,366,501,46,2197.8,0,297806.9,OK,Healthy,630961.8,187.2290208,1.949484105
PRD1056,WH16,2024-10-31,2368,762,366,640,195,364.3,0,209260.16,OK,Healthy,630961.8,266.4534628,1.369845211
PRD1056,WH16,2024-11-30,2936,762,366,1080,440,200.2,0,259454.32,OK,Healthy,630961.8,214.9052452,1.698422947
PRD1056,WH16,2024-12-31,1958,762,366,495,979,60,0,173028.46,OK,Healthy,630961.8,322.2481103,1.132667619
PRD1056,WH20,2024-01-31,1722,407,307,475,169,305.7,0,152173.14,OK,Healthy,630961.8,366.4121951,0.996145884
PRD1056,WH20,2024-02-29,2613,407,307,383,222,353.1,0,230910.81,OK,Healthy,630961.8,241.4702641,1.511573284
PRD1056,WH20,2024-03-31,1858,407,307,763,608,91.7,0,164191.46,OK,Healthy,630961.8,339.5919268,1.074819426
PRD1056,WH20,2024-04-30,2539,407,307,658,165,461.6,0,224371.43,OK,Healthy,630961.8,248.5079953,1.468765621
PRD1056,WH20,2024-05-31,2053,407,307,732,578,106.6,0,181423.61,OK,Healthy,630961.8,307.3364832,1.187623403
PRD1056,WH20,2024-06-30,2744,407,307,66,686,120,0,242487.28,OK,Healthy,630961.8,229.9423469,1.587354417
PRD1056,WH20,2024-07-31,1469,407,307,311,445,99,0,129815.53,OK,Healthy,630961.8,429.5179033,0.849789956
PRD1056,WH20,2024-08-31,2106,407,307,624,435,145.2,0,186107.22,OK,Healthy,630961.8,299.6019943,1.218282945
PRD1056,WH20,2024-09-30,1344,407,307,538,355,113.6,0,118769.28,OK,Healthy,630961.8,469.465625,0.777479714
PRD1056,WH20,2024-10-31,2573,407,307,79,144,536,0,227376.01,OK,Healthy,630961.8,245.2241741,1.488434007
PRD1056,WH20,2024-11-30,1661,407,307,862,412,120.9,0,146782.57,OK,Healthy,630961.8,379.8686334,0.960858486
PRD1056,WH20,2024-12-31,2528,407,307,792,497,152.6,0,223399.36,OK,Healthy,630961.8,249.5893196,1.46240232
PRD1057,WH03,2024-01-31,1383,291,120,301,8,1383,0,146003.31,OK,Healthy,895867.02,647.7708026,0.563470904
PRD1057,WH03,2024-02-29,716,291,120,373,269,79.9,0,75588.12,OK,Healthy,895867.02,1251.210922,0.291717402
PRD1057,WH03,2024-03-31,704,291,120,434,322,65.6,0,74321.28,OK,Healthy,895867.02,1272.538381,0.286828284
PRD1057,WH03,2024-04-30,832,291,120,220,301,82.9,0,87834.24,OK,Healthy,895867.02,1076.763245,0.338978881
PRD1057,WH03,2024-05-31,908,291,120,433,333,81.8,0,95857.56,OK,Healthy,895867.02,986.6376872,0.369943298
PRD1057,WH03,2024-06-30,986,291,120,406,131,225.8,0,104092.02,OK,Healthy,895867.02,908.5872414,0.401722568
PRD1057,WH03,2024-07-31,1438,291,120,341,117,368.7,0,151809.66,OK,Healthy,895867.02,622.995146,0.585879364
PRD1057,WH03,2024-08-31,751,291,120,332,270,83.4,0,79283.07,OK,Healthy,895867.02,1192.898828,0.305977331
PRD1057,WH03,2024-09-30,1459,291,120,98,249,175.8,0,154026.63,OK,Healthy,895867.02,614.0281151,0.594435321
PRD1057,WH03,2024-10-31,1166,291,120,128,21,1166,0,123094.62,OK,Healthy,895867.02,768.32506,0.475059345
PRD1057,WH03,2024-11-30,1002,291,120,365,80,375.8,0,105781.14,OK,Healthy,895867.02,894.0788623,0.408241393
PRD1057,WH03,2024-12-31,734,291,120,186,352,62.6,0,77488.38,OK,Healthy,895867.02,1220.527275,0.29905108
PRD1057,WH06,2024-01-31,1406,253,223,176,277,152.3,0,148431.42,OK,Healthy,895867.02,637.1742674,0.572841715
PRD1057,WH06,2024-02-29,1517,253,223,32,59,771.4,0,160149.69,OK,Healthy,895867.02,590.5517601,0.618066061
PRD1057,WH06,2024-03-31,1437,253,223,226,368,117.1,0,151704.09,OK,Healthy,895867.02,623.4286848,0.585471938
PRD1057,WH06,2024-04-30,1165,253,223,222,145,241,0,122989.05,OK,Healthy,895867.02,768.9845665,0.474651919
PRD1057,WH06,2024-05-31,1910,253,223,272,291,196.9,0,201638.7,OK,Healthy,895867.02,469.0403246,0.778184691
PRD1057,WH06,2024-06-30,1717,253,223,327,449,114.7,0,181263.69,OK,Healthy,895867.02,521.7629703,0.699551369
PRD1057,WH06,2024-07-31,1736,253,223,419,512,101.7,0,183269.52,OK,Healthy,895867.02,516.0524309,0.707292473
PRD1057,WH06,2024-08-31,1099,253,223,545,253,130.3,0,116021.43,OK,Healthy,895867.02,815.1656233,0.447761767
PRD1057,WH06,2024-09-30,1168,253,223,214,328,106.8,0,123305.76,OK,Healthy,895867.02,767.0094349,0.475874198
PRD1057,WH06,2024-10-31,1826,253,223,95,400,136.9,0,192770.82,OK,Healthy,895867.02,490.617207,0.743960862
PRD1057,WH06,2024-11-30,1791,253,223,406,39,1377.7,0,189075.87,OK,Healthy,895867.02,500.2049246,0.729700933
PRD1057,WH06,2024-12-31,1444,253,223,511,490,88.4,0,152443.08,OK,Healthy,895867.02,620.4065235,0.588323923
PRD1057,WH17,2024-01-31,687,204,120,267,219,94.1,0,72526.59,OK,Healthy,895867.02,1304.027686,0.279902033
PRD1057,WH17,2024-02-29,632,204,120,201,232,81.7,0,66720.24,OK,Healthy,895867.02,1417.511108,0.257493573
PRD1057,WH17,2024-03-31,884,204,120,98,237,111.9,0,93323.88,OK,Healthy,895867.02,1013.424231,0.360165061
PRD1057,WH17,2024-04-30,690,204,120,262,273,75.8,0,72843.3,OK,Healthy,895867.02,1298.358,0.281124312
PRD1057,WH17,2024-05-31,659,204,120,209,278,71.1,0,69570.63,OK,Healthy,895867.02,1359.434021,0.26849409
PRD1057,WH17,2024-06-30,772,204,120,360,197,117.6,0,81500.04,OK,Healthy,895867.02,1160.449508,0.314533289
PRD1057,WH17,2024-07-31,951,204,120,231,54,528.3,0,100397.07,OK,Healthy,895867.02,942.0263091,0.387462639
PRD1057,WH17,2024-08-31,643,204,120,308,233,82.8,0,67881.51,OK,Healthy,895867.02,1393.261306,0.261975265
PRD1057,WH17,2024-09-30,900,204,120,53,98,275.5,0,95013,OK,Healthy,895867.02,995.4078,0.366683886
PRD1057,WH17,2024-10-31,901,204,120,94,6,901,0,95118.57,OK,Healthy,895867.02,994.3030189,0.367091312
PRD1057,WH17,2024-11-30,735,204,120,310,334,66,0,77593.95,OK,Healthy,895867.02,1218.866694,0.299458507
PRD1057,WH17,2024-12-31,941,204,120,74,118,239.2,0,99341.37,OK,Healthy,895867.02,952.0372157,0.383388374
PRD1057,WH18,2024-01-31,1034,155,106,367,210,147.7,0,109159.38,OK,Healthy,895867.02,866.4091103,0.421279042
PRD1057,WH18,2024-02-29,1084,155,106,250,242,134.4,0,114437.88,OK,Healthy,895867.02,826.4455904,0.441650369
PRD1057,WH18,2024-03-31,594,155,106,88,82,217.3,0,62708.58,OK,Healthy,895867.02,1508.193636,0.242011365
PRD1057,WH18,2024-04-30,1086,155,106,245,205,158.9,0,114649.02,OK,Healthy,895867.02,824.9235912,0.442465222
PRD1057,WH18,2024-05-31,1179,155,106,254,75,471.6,0,124467.03,OK,Healthy,895867.02,759.8532824,0.48035589
PRD1057,WH18,2024-06-30,706,155,106,114,81,261.5,0,74532.42,OK,Healthy,895867.02,1268.933456,0.287643137
PRD1057,WH18,2024-07-31,898,155,106,109,85,316.9,0,94801.86,OK,Healthy,895867.02,997.6247439,0.365869033
PRD1057,WH18,2024-08-31,1057,155,106,293,325,97.6,0,111587.49,OK,Healthy,895867.02,847.5563103,0.430649852
PRD1057,WH18,2024-09-30,883,155,106,3,236,112.2,0,93218.31,OK,Healthy,895867.02,1014.571937,0.359757635
PRD1057,WH18,2024-10-31,1229,155,106,172,221,166.8,0,129745.53,OK,Healthy,895867.02,728.9398047,0.500727217
PRD1057,WH18,2024-11-30,1244,155,106,270,59,632.5,0,131329.08,OK,Healthy,895867.02,720.1503376,0.506838615
PRD1057,WH18,2024-12-31,964,155,106,284,287,100.8,0,101769.48,OK,Healthy,895867.02,929.3226349,0.392759184
PRD1057,WH09,2024-01-31,572,85,60,145,90,190.7,0,60386.04,OK,Healthy,895867.02,1566.201084,0.233047981
PRD1057,WH09,2024-02-29,567,85,60,82,120,141.8,0,59858.19,OK,Healthy,895867.02,1580.012381,0.231010848
PRD1057,WH09,2024-03-31,459,85,60,114,72,191.2,0,48456.63,OK,Healthy,895867.02,1951.78,0.187008782
PRD1057,WH09,2024-04-30,606,85,60,67,113,160.9,0,63975.42,OK,Healthy,895867.02,1478.328416,0.246900483
PRD1057,WH09,2024-05-31,415,85,60,98,154,80.8,0,43811.55,OK,Healthy,895867.02,2158.715711,0.169082014
PRD1057,WH09,2024-06-30,448,85,60,105,25,448,0,47295.36,OK,Healthy,895867.02,1999.70317,0.18252709
PRD1057,WH09,2024-07-31,345,85,60,190,159,65.1,0,36421.65,OK,Healthy,895867.02,2596.716,0.140562156
PRD1057,WH09,2024-08-31,521,85,60,9,26,521,0,55001.97,OK,Healthy,895867.02,1719.514434,0.212269227
PRD1057,WH09,2024-09-30,499,85,60,106,155,96.6,0,52679.43,OK,Healthy,895867.02,1795.324689,0.203305843
PRD1057,WH09,2024-10-31,445,85,60,44,19,445,0,46978.65,OK,Healthy,895867.02,2013.184315,0.18130481
PRD1057,WH09,2024-11-30,632,85,60,6,156,121.5,0,66720.24,OK,Healthy,895867.02,1417.511108,0.257493573
PRD1057,WH09,2024-12-31,448,85,60,165,137,98.1,0,47295.36,OK,Healthy,895867.02,1999.70317,0.18252709
PRD1057,WH19,2024-01-31,924,242,123,370,30,924,0,97546.68,OK,Healthy,895867.02,969.5530519,0.376462123
PRD1057,WH19,2024-02-29,1153,242,123,305,73,473.8,0,121722.21,OK,Healthy,895867.02,776.9878751,0.4697628
PRD1057,WH19,2024-03-31,712,242,123,148,182,117.4,0,75165.84,OK,Healthy,895867.02,1258.240197,0.290087696
PRD1057,WH19,2024-04-30,882,242,123,23,2,882,0,93112.74,OK,Healthy,895867.02,1015.722245,0.359350208
PRD1057,WH19,2024-05-31,926,242,123,157,318,87.4,0,97757.82,OK,Healthy,895867.02,967.4589849,0.377276976
PRD1057,WH19,2024-06-30,1138,242,123,205,272,125.5,0,120138.66,OK,Healthy,895867.02,787.2293673,0.463651402
PRD1057,WH19,2024-07-31,1401,242,123,248,329,127.8,0,147903.57,OK,Healthy,895867.02,639.4482655,0.570804582
PRD1057,WH19,2024-08-31,806,242,123,376,26,806,0,85089.42,OK,Healthy,895867.02,1111.497543,0.328385791
PRD1057,WH19,2024-09-30,864,242,123,267,293,88.5,0,91212.48,OK,Healthy,895867.02,1036.883125,0.35201653
PRD1057,WH19,2024-10-31,1224,242,123,117,222,165.4,0,129217.68,OK,Healthy,895867.02,731.9175,0.498690085
PRD1057,WH19,2024-11-30,946,242,123,352,50,567.6,0,99869.22,OK,Healthy,895867.02,947.0053066,0.385425507
PRD1057,WH19,2024-12-31,1140,242,123,201,412,83,0,120349.8,OK,Healthy,895867.02,785.8482632,0.464466255
PRD1057,WH15,2024-01-31,805,204,89,83,42,575,0,84983.85,OK,Healthy,895867.02,1112.878286,0.327978364
PRD1057,WH15,2024-02-29,798,204,89,229,222,107.8,0,84244.86,OK,Healthy,895867.02,1122.640376,0.325126379
PRD1057,WH15,2024-03-31,807,204,89,27,11,807,0,85194.99,OK,Healthy,895867.02,1110.120223,0.328793218
PRD1057,WH15,2024-04-30,915,204,89,90,103,266.5,0,96596.55,OK,Healthy,895867.02,979.0896393,0.372795284
PRD1057,WH15,2024-05-31,526,204,89,47,110,143.5,0,55529.82,OK,Healthy,895867.02,1703.16924,0.21430636
PRD1057,WH15,2024-06-30,640,204,89,223,146,131.5,0,67564.8,OK,Healthy,895867.02,1399.792219,0.260752985
PRD1057,WH15,2024-07-31,531,204,89,179,54,295,0,56057.67,OK,Healthy,895867.02,1687.131864,0.216343493
PRD1057,WH15,2024-08-31,842,204,89,152,56,451.1,0,88889.94,OK,Healthy,895867.02,1063.975083,0.343053146
PRD1057,WH15,2024-09-30,564,204,89,92,159,106.4,0,59541.48,OK,Healthy,895867.02,1588.416702,0.229788568
PRD1057,WH15,2024-10-31,478,204,89,173,15,478,0,50462.46,OK,Healthy,895867.02,1874.198787,0.194749886
PRD1057,WH15,2024-11-30,903,204,89,199,168,161.2,0,95329.71,OK,Healthy,895867.02,992.1007973,0.367906165
PRD1057,WH15,2024-12-31,781,204,89,132,100,234.3,0,82450.17,OK,Healthy,895867.02,1147.07685,0.318200128
PRD1058,WH14,2024-01-31,269,52,37,3,103,78.3,0,17181.03,OK,Healthy,467656.14,1738.498662,0.209951269
PRD1058,WH14,2024-02-29,192,52,37,11,47,122.6,0,12263.04,OK,Healthy,467656.14,2435.709063,0.149853694
PRD1058,WH14,2024-03-31,219,52,37,102,45,146,0,13987.53,OK,Healthy,467656.14,2135.416164,0.170926869
PRD1058,WH14,2024-04-30,303,52,37,15,50,181.8,0,19352.61,OK,Healthy,467656.14,1543.419604,0.236487861
PRD1058,WH14,2024-05-31,365,52,37,55,0,999,0,23312.55,OK,Healthy,467656.14,1281.249699,0.284878116
PRD1058,WH14,2024-06-30,330,52,37,60,22,330,0,21077.1,OK,Healthy,467656.14,1417.139818,0.257561036
PRD1058,WH14,2024-07-31,310,52,37,68,72,129.2,0,19799.7,OK,Healthy,467656.14,1508.568194,0.241951276
PRD1058,WH14,2024-08-31,275,52,37,84,68,121.3,0,17564.25,OK,Healthy,467656.14,1700.567782,0.214634197
PRD1058,WH14,2024-09-30,286,52,37,111,82,104.6,0,18266.82,OK,Healthy,467656.14,1635.161329,0.223219565
PRD1058,WH14,2024-10-31,187,52,37,49,41,136.8,0,11943.69,OK,Healthy,467656.14,2500.834973,0.145951254
PRD1058,WH14,2024-11-30,293,52,37,65,29,293,0,18713.91,OK,Healthy,467656.14,1596.096041,0.228682981
PRD1058,WH14,2024-12-31,203,52,37,6,75,81.2,0,12965.61,OK,Healthy,467656.14,2303.724828,0.158439062
PRD1058,WH01,2024-01-31,2112,685,242,904,229,276.7,0,134893.44,OK,Healthy,467656.14,221.4280966,1.648390632
PRD1058,WH01,2024-02-29,2699,685,242,446,430,188.3,0,172385.13,OK,Healthy,467656.14,173.2701519,2.106537081
PRD1058,WH01,2024-03-31,2172,685,242,670,311,209.5,0,138725.64,OK,Healthy,467656.14,215.3112983,1.695219911
PRD1058,WH01,2024-04-30,1922,685,242,904,755,76.4,0,122758.14,OK,Healthy,467656.14,243.3174506,1.500097914
PRD1058,WH01,2024-05-31,1620,685,242,95,425,114.4,0,103469.4,OK,Healthy,467656.14,288.6766296,1.264390541
PRD1058,WH01,2024-06-30,2305,685,242,383,16,2305,0,147220.35,OK,Healthy,467656.14,202.8876963,1.799024813
PRD1058,WH01,2024-07-31,2921,685,242,826,484,181.1,0,186564.27,OK,Healthy,467656.14,160.1013831,2.279805414
PRD1058,WH01,2024-08-31,2520,685,242,735,399,189.5,0,160952.4,OK,Healthy,467656.14,185.5778333,1.966829731
PRD1058,WH01,2024-09-30,1736,685,242,374,401,129.9,0,110878.32,OK,Healthy,467656.14,269.3871774,1.354927148
PRD1058,WH01,2024-10-31,2392,685,242,492,244,294.1,0,152777.04,OK,Healthy,467656.14,195.5084197,1.866927268
PRD1058,WH01,2024-11-30,1830,685,242,550,794,69.1,0,116882.1,OK,Healthy,467656.14,255.5498033,1.428293019
PRD1058,WH01,2024-12-31,2289,685,242,359,469,146.4,0,146198.43,OK,Healthy,467656.14,204.3058716,1.786537006
PRD1058,WH06,2024-01-31,2197,479,175,66,457,144.2,0,140322.39,OK,Healthy,467656.14,212.8612381,1.714732111
PRD1058,WH06,2024-02-29,1565,479,175,91,291,161.3,0,99956.55,OK,Healthy,467656.14,298.8218147,1.221463702
PRD1058,WH06,2024-03-31,1249,479,175,366,174,215.3,0,79773.63,OK,Healthy,467656.14,374.4244516,0.974829498
PRD1058,WH06,2024-04-30,1205,479,175,171,317,114,0,76963.35,OK,Healthy,467656.14,388.0963817,0.940488026
PRD1058,WH06,2024-05-31,1277,479,175,71,275,139.3,0,81561.99,OK,Healthy,467656.14,366.214675,0.996683161
PRD1058,WH06,2024-06-30,1585,479,175,682,118,403,0,101233.95,OK,Healthy,467656.14,295.0511924,1.237073462
PRD1058,WH06,2024-07-31,1580,479,175,660,57,831.6,0,100914.6,OK,Healthy,467656.14,295.9848987,1.233171022
PRD1058,WH06,2024-08-31,1548,479,175,584,22,1548,0,98870.76,OK,Healthy,467656.14,302.1034496,1.208195406
PRD1058,WH06,2024-09-30,2117,479,175,643,331,191.9,0,135212.79,OK,Healthy,467656.14,220.9051205,1.652293072
PRD1058,WH06,2024-10-31,1538,479,175,217,587,78.6,0,98232.06,OK,Healthy,467656.14,304.0677113,1.200390526
PRD1058,WH06,2024-11-30,1237,479,175,22,290,128,0,79007.19,OK,Healthy,467656.14,378.0567017,0.965463642
PRD1058,WH06,2024-12-31,1079,479,175,43,57,567.9,0,68915.73,OK,Healthy,467656.14,433.4162558,0.84214654
PRD1058,WH20,2024-01-31,1299,361,172,297,133,293,0,82967.13,OK,Healthy,467656.14,360.0124249,1.013853897
PRD1058,WH20,2024-02-29,946,361,172,107,445,63.8,0,60421.02,OK,Healthy,467656.14,494.3510994,0.738341637
PRD1058,WH20,2024-03-31,1295,361,172,116,401,96.9,0,82711.65,OK,Healthy,467656.14,361.1244324,1.010731945
PRD1058,WH20,2024-04-30,1072,361,172,472,216,148.9,0,68468.64,OK,Healthy,467656.14,436.2463993,0.836683124
PRD1058,WH20,2024-05-31,1124,361,172,235,175,192.7,0,71789.88,OK,Healthy,467656.14,416.0641815,0.877268499
PRD1058,WH20,2024-06-30,1129,361,172,58,283,119.7,0,72109.23,OK,Healthy,467656.14,414.2215589,0.881170939
PRD1058,WH20,2024-07-31,1542,361,172,223,360,128.5,0,98487.54,OK,Healthy,467656.14,303.2789494,1.203512478
PRD1058,WH20,2024-08-31,1454,361,172,481,324,134.6,0,92866.98,OK,Healthy,467656.14,321.6342091,1.134829535
PRD1058,WH20,2024-09-30,788,361,172,32,24,788,0,50329.56,OK,Healthy,467656.14,593.4722589,0.615024535
PRD1058,WH20,2024-10-31,1255,361,172,400,160,235.3,0,80156.85,OK,Healthy,467656.14,372.6343745,0.979512426
PRD1058,WH20,2024-11-30,1509,361,172,433,353,128.2,0,96379.83,OK,Healthy,467656.14,309.9112922,1.177756375
PRD1058,WH20,2024-12-31,805,361,172,184,107,225.7,0,51415.35,OK,Healthy,467656.14,580.9393043,0.628292831
PRD1058,WH02,2024-01-31,861,172,147,436,248,104.2,0,54992.07,OK,Healthy,467656.14,543.1546341,0.672000158
PRD1058,WH02,2024-02-29,708,172,147,308,72,295,0,45219.96,OK,Healthy,467656.14,660.5312712,0.552585496
PRD1058,WH02,2024-03-31,1207,172,147,8,207,174.9,0,77091.09,OK,Healthy,467656.14,387.4533057,0.942049002
PRD1058,WH02,2024-04-30,1140,172,147,102,275,124.4,0,72811.8,OK,Healthy,467656.14,410.2246842,0.889756307
PRD1058,WH02,2024-05-31,727,172,147,13,244,89.4,0,46433.49,OK,Healthy,467656.14,643.2684182,0.567414768
PRD1058,WH02,2024-06-30,1096,172,147,414,201,163.6,0,70001.52,OK,Healthy,467656.14,426.6935584,0.855414835
PRD1058,WH02,2024-07-31,1357,172,147,299,209,194.8,0,86671.59,OK,Healthy,467656.14,344.6250111,1.0591222
PRD1058,WH02,2024-08-31,770,172,147,319,254,90.9,0,49179.9,OK,Healthy,467656.14,607.3456364,0.600975751
PRD1058,WH02,2024-09-30,748,172,147,79,305,73.6,0,47774.76,OK,Healthy,467656.14,625.2087433,0.583805015
PRD1058,WH02,2024-10-31,835,172,147,16,29,835,0,53331.45,OK,Healthy,467656.14,560.0672335,0.65170747
PRD1058,WH02,2024-11-30,1420,172,147,192,138,308.7,0,90695.4,OK,Healthy,467656.14,329.3353099,1.108292944
PRD1058,WH02,2024-12-31,1024,172,147,122,345,89,0,65402.88,OK,Healthy,467656.14,456.6954492,0.7992197
PRD1058,WH03,2024-01-31,2738,826,366,636,158,519.9,0,174876.06,OK,Healthy,467656.14,170.8020964,2.136976112
PRD1058,WH03,2024-02-29,2929,826,366,1063,153,574.3,0,187075.23,OK,Healthy,467656.14,159.664097,2.286049318
PRD1058,WH03,2024-03-31,3632,826,366,509,607,179.5,0,231975.84,OK,Healthy,467656.14,128.7599504,2.834732374
PRD1058,WH03,2024-04-30,1838,826,366,872,237,232.7,0,117393.06,OK,Healthy,467656.14,254.4375082,1.434536923
PRD1058,WH03,2024-05-31,2228,826,366,255,413,161.8,0,142302.36,OK,Healthy,467656.14,209.8995242,1.738927238
PRD1058,WH03,2024-06-30,3614,826,366,487,909,119.3,0,230826.18,OK,Healthy,467656.14,129.4012562,2.82068359
PRD1058,WH03,2024-07-31,2866,826,366,1107,520,165.3,0,183051.42,OK,Healthy,467656.14,163.1738102,2.236878575
PRD1058,WH03,2024-08-31,2869,826,366,1033,654,131.6,0,183243.03,OK,Healthy,467656.14,163.0031858,2.239220039
PRD1058,WH03,2024-09-30,2983,826,366,1052,452,198,0,190524.21,OK,Healthy,467656.14,156.7737647,2.32819567
PRD1058,WH03,2024-10-31,3512,826,366,39,326,323.2,0,224311.44,OK,Healthy,467656.14,133.1594932,2.741073815
PRD1058,WH03,2024-11-30,3337,826,366,271,489,204.7,0,213134.19,OK,Healthy,467656.14,140.142685,2.604488417
PRD1058,WH03,2024-12-31,2410,826,366,815,514,140.7,0,153926.7,OK,Healthy,467656.14,194.0481909,1.880976052
PRD1059,WH11,2024-01-31,648,163,142,231,320,60.8,0,55637.28,OK,Healthy,698299.38,1077.6225,0.338708592
PRD1059,WH11,2024-02-29,1144,163,142,125,169,203.1,0,98223.84,OK,Healthy,698299.38,610.4015559,0.597967021
PRD1059,WH11,2024-03-31,1225,163,142,135,264,139.2,0,105178.5,OK,Healthy,698299.38,570.0403102,0.640305595
PRD1059,WH11,2024-04-30,840,163,142,331,199,126.6,0,72122.4,OK,Healthy,698299.38,831.3087857,0.439066694
PRD1059,WH11,2024-05-31,625,163,142,206,292,64.2,0,53662.5,OK,Healthy,698299.38,1117.279008,0.326686528
PRD1059,WH11,2024-06-30,1144,163,142,48,145,236.7,0,98223.84,OK,Healthy,698299.38,610.4015559,0.597967021
PRD1059,WH11,2024-07-31,642,163,142,400,68,283.2,0,55122.12,OK,Healthy,698299.38,1087.693738,0.335572402
PRD1059,WH11,2024-08-31,1241,163,142,160,168,221.6,0,106552.26,OK,Healthy,698299.38,562.6908783,0.64866877
PRD1059,WH11,2024-09-30,653,163,142,157,72,272.1,0,56066.58,OK,Healthy,698299.38,1069.371179,0.341322085
PRD1059,WH11,2024-10-31,1194,163,142,166,335,106.9,0,102516.84,OK,Healthy,698299.38,584.8403518,0.624101943
PRD1059,WH11,2024-11-30,943,163,142,403,164,172.5,0,80965.98,OK,Healthy,698299.38,740.5083563,0.492904634
PRD1059,WH11,2024-12-31,1271,163,142,176,346,110.2,0,109128.06,OK,Healthy,698299.38,549.4094256,0.664349723
PRD1059,WH20,2024-01-31,2560,723,240,315,810,94.8,0,219801.6,OK,Healthy,698299.38,272.7731953,1.338108019
PRD1059,WH20,2024-02-29,2849,723,240,700,691,123.7,0,244615.14,OK,Healthy,698299.38,245.1033275,1.48916787
PRD1059,WH20,2024-03-31,2327,723,240,485,204,342.2,0,199796.22,OK,Healthy,698299.38,300.0856811,1.216319281
PRD1059,WH20,2024-04-30,3062,723,240,1016,410,224,0,262903.32,OK,Healthy,698299.38,228.0533573,1.600502638
PRD1059,WH20,2024-05-31,2067,723,240,660,650,95.4,0,177472.62,OK,Healthy,698299.38,337.8323077,1.080417686
PRD1059,WH20,2024-06-30,1899,723,240,981,382,149.1,0,163048.14,OK,Healthy,698299.38,367.7195261,0.992604347
PRD1059,WH20,2024-07-31,2330,723,240,291,263,265.8,0,200053.8,OK,Healthy,698299.38,299.6993047,1.217887377
PRD1059,WH20,2024-08-31,2720,723,240,58,567,143.9,0,233539.2,OK,Healthy,698299.38,256.7277132,1.42173977
PRD1059,WH20,2024-09-30,3351,723,240,466,270,372.3,0,287716.86,OK,Healthy,698299.38,208.3853715,1.751562489
PRD1059,WH20,2024-10-31,1860,723,240,198,363,153.7,0,159699.6,OK,Healthy,698299.38,375.4297742,0.972219108
PRD1059,WH20,2024-11-30,2746,723,240,1047,709,116.2,0,235771.56,OK,Healthy,698299.38,254.2969337,1.43532993
PRD1059,WH20,2024-12-31,1932,723,240,701,575,100.8,0,165881.52,OK,Healthy,698299.38,361.4386025,1.009853396
PRD1059,WH02,2024-01-31,928,200,125,299,97,287,0,79678.08,OK,Healthy,698299.38,752.4777802,0.485064157
PRD1059,WH02,2024-02-29,1073,200,125,199,205,157,0,92127.78,OK,Healthy,698299.38,650.7915937,0.560855431
PRD1059,WH02,2024-03-31,1296,200,125,25,169,230.1,0,111274.56,OK,Healthy,698299.38,538.81125,0.677417185
PRD1059,WH02,2024-04-30,1051,200,125,188,339,93,0,90238.86,OK,Healthy,698299.38,664.4142531,0.549356066
PRD1059,WH02,2024-05-31,730,200,125,324,98,223.5,0,62677.8,OK,Healthy,698299.38,956.5744932,0.381569865
PRD1059,WH02,2024-06-30,1012,200,125,225,262,115.9,0,86890.32,OK,Healthy,698299.38,690.0191502,0.528970826
PRD1059,WH02,2024-07-31,887,200,125,81,293,90.8,0,76157.82,OK,Healthy,698299.38,787.2597294,0.463633521
PRD1059,WH02,2024-08-31,1272,200,125,52,167,228.5,0,109213.92,OK,Healthy,698299.38,548.9775,0.664872422
PRD1059,WH02,2024-09-30,1022,200,125,291,182,168.5,0,87748.92,OK,Healthy,698299.38,683.2674951,0.534197811
PRD1059,WH02,2024-10-31,783,200,125,8,238,98.7,0,67228.38,OK,Healthy,698299.38,891.8255172,0.409272882
PRD1059,WH02,2024-11-30,697,200,125,380,51,410,0,59844.42,OK,Healthy,698299.38,1001.864247,0.364320816
PRD1059,WH02,2024-12-31,1169,200,125,217,64,548,0,100370.34,OK,Healthy,698299.38,597.3476305,0.611034482
PRD1059,WH16,2024-01-31,1978,425,295,515,381,155.7,0,169831.08,OK,Healthy,698299.38,353.0330536,1.033897524
PRD1059,WH16,2024-02-29,2196,425,295,296,498,132.3,0,188548.56,OK,Healthy,698299.38,317.9869672,1.147845785
PRD1059,WH16,2024-03-31,1452,425,295,276,151,288.5,0,124668.72,OK,Healthy,698299.38,480.922438,0.758958142
